Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
921232,499,1,29999,1,1,2,112
921260,250,2,1598,1,1,1,111
921267,91,5,49395,3,2,3,323
921273,447,3,31997,1,1,2,112
921284,80,7,20793,3,3,2,332
921300,67,9,58391,3,4,3,343
921306,456,3,6097,1,1,1,111
921307,33,9,96091,4,4,4,444
921320,10,18,189682,5,5,5,555
921327,140,6,59094,2,3,3,233
921369,59,2,2998,3,1,1,311
921383,106,4,4796,2,2,1,221
921394,24,10,180290,4,4,5,445
921401,32,6,59594,4,3,3,433
921428,59,9,28041,3,4,2,342
921431,8,10,64040,5,4,3,543
921463,2,26,146274,5,5,5,555
921484,13,3,868,5,1,1,511
921506,26,9,42662,4,4,2,442
921513,15,19,133587,5,5,5,555
921526,156,5,78995,2,2,4,224
921528,123,8,147192,2,3,5,235
921530,34,24,127727,4,5,4,454
921598,245,2,56998,1,1,3,113
921610,238,10,76890,1,4,4,144
921621,94,23,169598,2,5,5,255
921634,22,13,120053,4,5,4,454
921639,52,30,232041,3,5,5,355
921663,145,7,19393,2,3,2,232
921679,11,20,196560,5,5,5,555
921684,4,4,2696,5,2,1,521
921696,1,5,135995,5,2,5,525
921698,13,16,201084,5,5,5,555
921711,159,2,3198,2,1,1,211
921717,413,2,7398,1,1,1,111
921779,102,4,13996,2,2,1,221
921828,19,25,220975,4,5,5,455
921852,94,6,73424,2,3,3,233
921876,241,6,28094,1,3,2,132
921890,7,28,512033,5,5,5,555
921923,11,9,44841,5,4,3,543
921933,4,14,158976,5,5,5,555
921935,259,7,107793,1,3,4,134
921936,216,5,20395,1,2,2,122
921947,590,1,599,1,1,1,111
921951,50,5,15395,3,2,2,322
921957,42,9,23191,4,4,2,442
921966,632,1,2999,1,1,1,111
921975,21,24,228937,4,5,5,455
922001,66,4,66596,3,2,3,323
922011,70,5,72866,3,2,3,323
922061,27,5,88795,4,2,4,424
922073,4,23,207127,5,5,5,555
922088,601,1,999,1,1,1,111
922092,341,2,1208,1,1,1,111
922104,492,2,378,1,1,1,111
922121,29,7,62743,4,3,3,433
922135,45,2,358,4,1,1,411
922152,53,6,11874,3,3,1,331
922157,192,7,27534,1,3,2,132
922170,146,6,23594,2,3,2,232
922174,53,2,31498,3,1,2,312
922182,186,8,14192,1,3,1,131
922189,56,9,87291,3,4,4,344
922222,44,6,105194,4,3,4,434
922230,17,16,135315,5,5,5,555
922245,63,8,73692,3,3,3,333
922251,18,6,169994,5,3,5,535
922261,106,23,309357,2,5,5,255
922294,12,9,13891,5,4,1,541
922308,1,15,190236,5,5,5,555
922360,24,8,104192,4,3,4,434
922365,27,8,42772,4,3,2,432
922378,87,5,40695,3,2,2,322
922395,128,9,38291,2,4,2,242
922404,95,18,215532,2,5,5,255
922407,97,7,93593,2,3,4,234
922413,80,8,54592,3,3,3,333
922417,36,14,125137,4,5,4,454
922438,114,2,35098,2,1,2,212
922455,193,12,133959,1,5,5,155
922456,123,10,148890,2,4,5,245
922463,2,8,7463,5,3,1,531
922480,61,10,68070,3,4,3,343
922506,187,10,74440,1,4,3,143
922507,28,6,42494,4,3,2,432
922515,42,8,105492,4,3,4,434
922516,4,7,2723,5,3,1,531
922521,0,1,2999,5,1,1,511
922535,192,1,999,1,1,1,111
922538,153,9,103791,2,4,4,244
922545,7,8,68792,5,3,3,533
922575,4,13,162787,5,5,5,555
922578,19,8,149392,4,3,5,435
922583,71,4,2896,3,2,1,321
922586,76,7,3410,3,3,1,331
922613,102,5,72695,2,2,3,223
922615,27,14,94786,4,5,4,454
922616,22,9,38291,4,4,2,442
922625,235,3,18597,1,1,2,112
922632,271,4,7706,1,2,1,121
922673,31,18,212082,4,5,5,455
922676,91,8,95792,3,3,4,334
922679,132,3,89997,2,1,4,214
922683,6,5,65995,5,2,3,523
922704,31,9,10491,4,4,1,441
922712,14,17,63983,5,5,3,553
922722,510,2,678,1,1,1,111
922728,111,10,55007,2,4,3,243
922738,242,2,2628,1,1,1,111
922740,24,17,117333,4,5,4,454
922744,6,6,27544,5,3,2,532
922760,12,11,117989,5,4,4,544
922777,3,10,67890,5,4,3,543
922808,219,8,57792,1,3,3,133
922828,117,1,499,2,1,1,211
922829,77,6,68794,3,3,3,333
922846,63,8,84992,3,3,4,334
922848,85,20,160590,3,5,5,355
922860,190,2,4998,1,1,1,111
922877,295,4,45996,1,2,3,123
922883,27,8,22292,4,3,2,432
922895,53,12,81538,3,5,4,354
922900,3,6,33944,5,3,2,532
922902,434,4,4396,1,2,1,121
922918,182,4,9696,2,2,1,221
922925,88,26,115796,3,5,4,354
922930,45,9,209591,4,4,5,445
922935,245,8,34992,1,3,2,132
922943,76,10,68990,3,4,3,343
922951,10,19,152038,5,5,5,555
922977,279,2,74998,1,1,4,114
923002,41,7,99993,4,3,4,434
923014,292,5,4045,1,2,1,121
923018,34,10,123190,4,4,4,444
923024,1,13,129487,5,5,5,555
923030,93,15,177095,3,5,5,355
923036,371,8,9792,1,3,1,131
923050,133,3,27397,2,1,2,212
923057,41,16,70884,4,5,3,453
923068,84,4,53896,3,2,3,323
923081,18,3,25097,5,1,2,512
923085,167,10,53000,2,4,3,243
923108,218,2,1298,1,1,1,111
923142,376,1,2999,1,1,1,111
923149,102,9,65491,2,4,3,243
923167,25,29,164348,4,5,5,455
923169,34,7,54193,4,3,3,433
923171,110,1,42999,2,1,2,212
923173,10,8,94592,5,3,4,534
923193,167,12,113488,2,5,4,254
923198,253,6,133545,1,3,5,135
923246,32,10,77790,4,4,4,444
923248,9,5,6806,5,2,1,521
923263,45,6,17994,4,3,2,432
923282,2,15,149035,5,5,5,555
923286,23,9,15441,4,4,2,442
923317,60,9,131591,3,4,5,345
923320,42,11,131739,4,4,5,445
923325,25,9,52291,4,4,3,443
923343,87,14,127492,3,5,4,354
923351,156,5,11105,2,2,1,221
923393,229,8,17003,1,3,2,132
923399,1,7,167093,5,3,5,535
923401,180,8,124342,2,3,4,234
923402,5,29,275552,5,5,5,555
923424,213,5,9475,1,2,1,121
923460,79,30,180770,3,5,5,355
923485,0,19,175681,5,5,5,555
923495,175,8,42192,2,3,2,232
923505,3,17,105163,5,5,4,554
923602,5,2,36998,5,1,2,512
923628,9,7,16093,5,3,2,532
923659,172,2,49998,2,1,3,213
923662,29,8,48392,4,3,3,433
923695,7,4,2896,5,2,1,521
923696,78,9,71591,3,4,3,343
923721,72,17,189533,3,5,5,355
923726,16,28,366472,5,5,5,555
923770,109,9,78391,2,4,4,244
923777,163,3,2947,2,1,1,211
923778,0,38,321483,5,5,5,555
923790,128,10,59890,2,4,3,243
923799,11,11,39739,5,4,2,542
923836,1,18,83732,5,5,4,554
923846,48,4,33996,3,2,2,322
923850,36,3,7797,4,1,1,411
923876,123,9,23891,2,4,2,242
923877,180,1,49999,2,1,3,213
923891,70,15,42486,3,5,2,352
923926,4,3,12497,5,1,1,511
923951,45,10,61340,4,4,3,443
923957,169,6,90694,2,3,4,234
923969,9,15,117685,5,5,4,554
924008,26,22,193539,4,5,5,455
924009,154,7,90993,2,3,4,234
924020,230,3,3997,1,1,1,111
924035,189,4,72562,1,2,3,123
924069,130,2,7998,2,1,1,211
924080,173,2,2498,2,1,1,211
924083,99,10,57890,2,4,3,243
924089,74,6,15594,3,3,2,332
924113,316,3,70853,1,1,3,113
924122,92,10,191390,3,4,5,345
924132,92,12,54538,3,5,3,353
924160,13,10,10390,5,4,1,541
924185,9,2,4298,5,1,1,511
924188,10,16,183664,5,5,5,555
924205,215,3,27297,1,1,2,112
924207,77,5,33095,3,2,2,322
924221,44,29,511771,4,5,5,455
924249,28,2,1208,4,1,1,411
924250,18,10,153851,5,4,5,545
924285,144,4,8296,2,2,1,221
924290,180,10,87490,2,4,4,244
924304,82,16,185284,3,5,5,355
924311,0,28,213429,5,5,5,555
924320,288,2,2098,1,1,1,111
924328,52,4,44996,3,2,3,323
924331,50,19,128891,3,5,5,355
924345,8,8,108392,5,3,4,534
924368,50,4,31246,3,2,2,322
924370,33,10,78490,4,4,4,444
924375,158,8,108292,2,3,4,234
924388,249,3,5297,1,1,1,111
924408,71,21,142235,3,5,5,355
924439,659,2,44998,1,1,3,113
924452,34,27,347523,4,5,5,455
924463,48,7,56693,3,3,3,333
924473,44,8,18758,4,3,2,432
924494,15,48,461152,5,5,5,555
924500,83,8,67602,3,3,3,333
924557,7,14,153186,5,5,5,555
924586,52,12,101338,3,5,4,354
924595,59,4,24796,3,2,2,322
924599,376,3,51747,1,1,3,113
924600,80,5,15195,3,2,2,322
924604,701,1,2499,1,1,1,111
924612,168,8,38592,2,3,2,232
924642,34,10,88490,4,4,4,444
924653,447,3,3797,1,1,1,111
924662,37,2,74998,4,1,4,414
924668,20,23,94348,4,5,4,454
924681,76,6,13694,3,3,1,331
924686,95,9,88191,2,4,4,244
924709,108,7,16093,2,3,2,232
924739,0,5,32595,5,2,2,522
924752,305,1,4499,1,1,1,111
924761,117,2,2098,2,1,1,211
924767,202,7,58243,1,3,3,133
924778,165,3,26497,2,1,2,212
924781,177,8,75992,2,3,4,234
924784,138,4,78496,2,2,4,224
924792,107,9,150042,2,4,5,245
924794,25,6,78294,4,3,4,434
924795,12,8,97942,5,3,4,534
924804,2,7,23573,5,3,2,532
924837,56,13,86087,3,5,4,354
924854,41,8,50842,4,3,3,433
924863,7,10,52990,5,4,3,543
924889,63,9,104057,3,4,4,344
924917,2,5,8295,5,2,1,521
924928,2,24,178066,5,5,5,555
924961,28,8,73592,4,3,3,433
925002,11,5,61795,5,2,3,523
925025,146,6,83694,2,3,4,234
925029,37,10,60100,4,4,3,443
925047,12,2,10498,5,1,1,511
925052,85,10,50890,3,4,3,343
925068,592,1,99,1,1,1,111
925071,232,7,62493,1,3,3,133
925076,413,2,45998,1,1,3,113
925092,6,8,84092,5,3,4,534
925096,233,3,47597,1,1,3,113
925100,115,3,45597,2,1,3,213
925120,174,12,116788,2,5,4,254
925159,208,4,6496,1,2,1,121
925180,71,6,160294,3,3,5,335
925212,33,5,24845,4,2,2,422
925217,23,7,80093,4,3,4,434
925244,407,4,43296,1,2,3,123
925253,335,4,73406,1,2,3,123
925261,601,2,4098,1,1,1,111
925270,18,14,80952,5,5,4,554
925271,18,22,218578,5,5,5,555
925273,619,2,7198,1,1,1,111
925287,163,5,43145,2,2,3,223
925294,92,5,29195,3,2,2,322
925315,21,17,179339,4,5,5,455
925320,26,8,41692,4,3,2,432
925349,36,6,70094,4,3,3,433
925357,30,18,76353,4,5,4,454
925389,264,4,2996,1,2,1,121
925399,120,9,194291,2,4,5,245
925408,10,7,116743,5,3,4,534
925412,599,2,59998,1,1,3,113
925415,17,26,258704,5,5,5,555
925429,115,30,348841,2,5,5,255
925446,92,5,69995,3,2,3,323
925452,30,15,85645,4,5,4,454
925471,442,3,37997,1,1,2,112
925474,126,12,119268,2,5,4,254
925486,18,3,2897,5,1,1,511
925504,7,10,80420,5,4,4,544
925569,98,5,40095,2,2,2,222
925621,131,5,36695,2,2,2,222
925628,85,10,74740,3,4,4,344
925644,245,7,42093,1,3,2,132
925652,34,7,33293,4,3,2,432
925677,28,12,86288,4,5,4,454
925699,48,10,101390,3,4,4,344
925705,10,3,22797,5,1,2,512
925713,122,2,35998,2,1,2,212
925714,99,4,19596,2,2,2,222
925735,490,1,199,1,1,1,111
925736,154,3,38197,2,1,2,212
925745,21,4,64996,4,2,3,423
925769,219,6,25844,1,3,2,132
925807,279,2,10298,1,1,1,111
925859,41,9,71841,4,4,3,443
925883,59,23,239943,3,5,5,355
925894,18,29,134770,5,5,5,555
925899,31,8,29692,4,3,2,432
925901,115,10,103190,2,4,4,244
925903,446,1,3999,1,1,1,111
925921,140,7,40093,2,3,2,232
925922,9,45,312152,5,5,5,555
925963,138,9,35291,2,4,2,242
925973,16,17,135233,5,5,5,555
925983,45,9,44641,4,4,3,443
925987,97,2,1798,2,1,1,211
926005,21,13,75637,4,5,4,454
926014,6,44,203827,5,5,5,555
926021,11,30,330400,5,5,5,555
926060,109,6,90760,2,3,4,234
926070,167,5,48995,2,2,3,223
926092,73,4,44996,3,2,3,323
926102,80,10,29290,3,4,2,342
926103,13,18,130448,5,5,5,555
926117,19,10,180890,4,4,5,445
926118,121,3,29997,2,1,2,212
926133,9,23,259887,5,5,5,555
926147,22,7,12293,4,3,1,431
926155,42,3,38997,4,1,2,412
926188,13,28,283182,5,5,5,555
926201,76,5,9245,3,2,1,321
926205,33,3,50477,4,1,3,413
926243,10,10,54490,5,4,3,543
926261,150,3,3447,2,1,1,211
926272,69,22,234308,3,5,5,355
926284,4,26,139624,5,5,5,555
926293,28,10,10211,4,4,1,441
926302,30,9,138791,4,4,5,445
926308,220,7,22643,1,3,2,132
926350,364,6,59594,1,3,3,133
926358,28,9,37541,4,4,2,442
926366,218,4,35996,1,2,2,122
926376,22,9,41291,4,4,2,442
926411,66,2,2848,3,1,1,311
926412,48,6,53944,3,3,3,333
926424,78,6,59394,3,3,3,333
926440,20,8,33492,4,3,2,432
926441,46,9,62291,4,4,3,443
926442,282,2,35498,1,1,2,112
926467,220,4,21096,1,2,2,122
926470,3,8,35092,5,3,2,532
926485,139,9,124891,2,4,4,244
926492,461,2,8998,1,1,1,111
926503,30,1,6999,4,1,1,411
926526,67,10,32540,3,4,2,342
926529,82,23,305177,3,5,5,355
926534,23,7,62343,4,3,3,433
926537,2,21,291740,5,5,5,555
926619,44,24,108556,4,5,4,454
926655,23,5,42395,4,2,2,422
926656,317,6,59094,1,3,3,133
926671,93,17,87083,3,5,4,354
926672,391,3,5897,1,1,1,111
926691,24,9,36591,4,4,2,442
926692,16,7,33394,5,3,2,532
926705,276,1,499,1,1,1,111
926713,60,3,42197,3,1,2,312
926738,506,6,93694,1,3,4,134
926759,515,3,2048,1,1,1,111
926761,29,6,38694,4,3,2,432
926783,183,4,39346,2,2,2,222
926784,175,2,10198,2,1,1,211
926787,33,4,24796,4,2,2,422
926793,523,1,1499,1,1,1,111
926800,79,9,95691,3,4,4,344
926801,209,3,53797,1,1,3,113
926834,86,1,2999,3,1,1,311
926878,57,8,68172,3,3,3,333
926898,29,9,93191,4,4,4,444
926906,19,5,49095,4,2,3,423
926920,233,6,62894,1,3,3,133
926959,16,22,231119,5,5,5,555
926962,90,9,159991,3,4,5,345
926986,167,10,68420,2,4,3,243
926996,221,10,46440,1,4,3,143
927003,70,7,34893,3,3,2,332
927012,9,7,6893,5,3,1,531
927015,35,23,239157,4,5,5,455
927025,41,10,122190,4,4,4,444
927043,626,1,1499,1,1,1,111
927052,29,4,2696,4,2,1,421
927057,198,1,999,1,1,1,111
927059,202,7,38493,1,3,2,132
927103,8,11,132599,5,4,5,545
927117,229,3,28297,1,1,2,112
927124,52,15,95235,3,5,4,354
927141,57,7,59193,3,3,3,333
927146,124,9,145691,2,4,5,245
927151,62,9,86747,3,4,4,344
927161,16,17,115733,5,5,4,554
927169,68,11,120839,3,4,4,344
927198,4,25,182475,5,5,5,555
927200,195,9,95391,1,4,4,144
927203,17,6,20494,5,3,2,532
927205,553,2,1998,1,1,1,111
927220,84,18,116932,3,5,4,354
927231,4,19,95702,5,5,4,554
927241,28,19,140281,4,5,5,455
927277,137,8,54442,2,3,3,233
927284,75,6,40265,3,3,2,332
927288,255,9,38691,1,4,2,142
927300,38,7,10293,4,3,1,431
927322,72,3,70597,3,1,3,313
927335,94,2,2098,2,1,1,211
927344,366,3,7497,1,1,1,111
927348,4,10,112056,5,4,4,544
927377,175,10,117741,2,4,4,244
927379,22,9,58091,4,4,3,443
927385,94,22,340310,2,5,5,255
927391,56,14,70986,3,5,3,353
927393,1,8,16092,5,3,2,532
927398,66,3,74997,3,1,4,314
927399,34,7,41593,4,3,2,432
927407,46,6,30860,4,3,2,432
927414,52,8,11643,3,3,1,331
927426,183,8,17492,2,3,2,232
927429,43,9,9241,4,4,1,441
927435,576,3,36497,1,1,2,112
927452,14,30,368291,5,5,5,555
927458,74,20,143580,3,5,5,355
927517,40,26,245945,4,5,5,455
927521,7,16,117164,5,5,4,554
927539,220,6,32350,1,3,2,132
927540,33,18,205432,4,5,5,455
927560,38,8,103192,4,3,4,434
927571,59,9,92491,3,4,4,344
927595,43,9,108591,4,4,4,444
927596,182,6,82694,2,3,4,234
927607,24,3,12297,4,1,1,411
927611,5,8,30892,5,3,2,532
927619,65,20,70486,3,5,3,353
927633,57,20,326980,3,5,5,355
927634,213,11,49639,1,4,3,143
927635,2,10,36101,5,4,2,542
927637,106,5,16495,2,2,2,222
927661,53,7,59443,3,3,3,333
927676,7,15,185235,5,5,5,555
927691,208,7,28993,1,3,2,132
927698,126,5,55695,2,2,3,223
927702,43,28,416852,4,5,5,455
927704,173,2,35698,2,1,2,212
927721,102,14,143686,2,5,5,255
927723,9,8,105342,5,3,4,534
927753,397,5,67595,1,2,3,123
927755,8,7,77643,5,3,4,534
927762,31,8,145792,4,3,5,435
927765,17,10,117740,5,4,4,544
927770,62,16,175434,3,5,5,355
927773,107,2,7998,2,1,1,211
927783,18,14,143686,5,5,5,555
927786,710,1,4999,1,1,1,111
927860,81,7,66093,3,3,3,333
927864,40,20,264751,4,5,5,455
927866,151,1,999,2,1,1,211
927877,15,11,143989,5,4,5,545
927885,39,29,252582,4,5,5,455
927890,13,12,174168,5,5,5,555
927898,102,6,18994,2,3,2,232
927917,1,7,108693,5,3,4,534
927937,638,1,449,1,1,1,111
927944,389,1,599,1,1,1,111
927961,20,6,39094,4,3,2,432
927966,88,7,21144,3,3,2,332
927967,608,2,3598,1,1,1,111
927987,109,9,168041,2,4,5,245
928006,96,12,139888,2,5,5,255
928024,15,3,5497,5,1,1,511
928031,522,2,7498,1,1,1,111
928038,3,6,84294,5,3,4,534
928041,16,7,161293,5,3,5,535
928043,31,23,159688,4,5,5,455
928060,179,8,104142,2,3,4,234
928064,15,28,300478,5,5,5,555
928085,12,10,101490,5,4,4,544
928089,19,10,223190,4,4,5,445
928099,117,3,4397,2,1,1,211
928164,113,2,8998,2,1,1,211
928184,8,10,146490,5,4,5,545
928188,38,2,4398,4,1,1,411
928202,171,3,3097,2,1,1,211
928209,213,6,85694,1,3,4,134
928230,15,27,263023,5,5,5,555
928243,184,3,4497,2,1,1,211
928252,224,2,31498,1,1,2,112
928263,0,10,38256,5,4,2,542
928303,1,22,187738,5,5,5,555
928304,85,2,33998,3,1,2,312
928305,71,1,19999,3,1,2,312
928309,77,7,44543,3,3,3,333
928314,5,40,275876,5,5,5,555
928317,280,1,1499,1,1,1,111
928318,3,13,221987,5,5,5,555
928320,44,6,3305,4,3,1,431
928324,228,2,3898,1,1,1,111
928350,16,8,21492,5,3,2,532
928386,151,14,130187,2,5,5,255
928387,35,5,57295,4,2,3,423
928391,4,4,56896,5,2,3,523
928407,8,30,179236,5,5,5,555
928439,167,8,42092,2,3,2,232
928445,28,24,278426,4,5,5,455
928480,6,8,103242,5,3,4,534
928487,32,38,244342,4,5,5,455
928510,18,20,233980,5,5,5,555
928523,13,8,22242,5,3,2,532
928560,14,20,129190,5,5,5,555
928568,55,8,33892,3,3,2,332
928575,203,4,32947,1,2,2,122
928587,64,8,133992,3,4,5,345
928594,113,10,80161,2,4,4,244
928643,124,9,63241,2,4,3,243
928657,14,9,57191,5,4,3,543
928677,227,9,86491,1,4,4,144
928690,257,6,69204,1,3,3,133
928698,51,6,110094,3,3,4,334
928740,282,3,2597,1,1,1,111
928742,31,28,182772,4,5,5,455
928747,16,9,79091,5,4,4,544
928757,8,28,381223,5,5,5,555
928758,65,7,110443,3,3,4,334
928764,62,4,3796,3,2,1,321
928773,40,29,318671,4,5,5,455
928804,13,8,13392,5,4,1,541
928805,107,10,95146,2,4,4,244
928808,9,9,65291,5,4,3,543
928824,184,8,186492,2,4,5,245
928825,51,25,219577,3,5,5,355
928826,314,2,23998,1,1,2,112
928830,0,29,272291,5,5,5,555
928850,31,7,57164,4,3,3,433
928859,273,1,149,1,1,1,111
928877,86,10,21690,3,4,2,342
928900,52,21,155529,3,5,5,355
928956,153,5,4805,2,2,1,221
928981,111,21,207910,2,5,5,255
929007,43,5,41625,4,2,2,422
929016,2,19,173692,5,5,5,555
929030,101,10,72056,2,4,3,243
929062,79,7,68543,3,3,3,333
929087,68,30,485520,3,5,5,355
929090,45,23,163083,4,5,5,455
929093,69,9,31791,3,4,2,342
929099,306,5,57995,1,2,3,123
929104,16,7,14393,5,3,1,531
929118,14,7,84693,5,3,4,534
929129,69,6,37894,3,3,2,332
929135,78,10,180951,3,4,5,345
929159,0,8,57922,5,4,3,543
929177,122,6,9844,2,3,1,231
929193,152,2,9498,2,1,1,211
929204,54,9,27791,3,4,2,342
929263,309,3,31397,1,1,2,112
929264,184,3,3347,2,1,1,211
929275,156,8,33592,2,4,2,242
929278,153,6,70094,2,3,3,233
929298,60,8,104492,3,4,4,344
929314,12,23,128613,5,5,4,554
929317,40,6,32194,4,3,2,432
929404,7,22,204638,5,5,5,555
929416,106,11,74625,2,4,4,244
929417,14,5,81495,5,2,4,524
929419,31,7,68293,4,3,3,433
929421,93,29,280571,3,5,5,355
929426,74,10,55690,3,4,3,343
929434,207,6,78094,1,3,4,134
929440,714,1,5199,1,1,1,111
929442,198,9,146891,1,4,5,145
929483,117,19,162311,2,5,5,255
929484,167,8,96492,2,4,4,244
929495,77,8,12792,3,4,1,341
929520,3,6,42494,5,3,2,532
929529,0,10,95590,5,4,4,544
929530,2,23,231177,5,5,5,555
929549,38,21,164279,4,5,5,455
929552,52,29,311981,3,5,5,355
929558,249,5,73595,1,2,3,123
929564,10,7,45193,5,3,3,533
929571,138,4,45496,2,2,3,223
929573,6,13,132687,5,5,5,555
929576,22,23,260827,4,5,5,455
929584,19,14,142086,4,5,5,455
929595,247,4,26976,1,2,2,122
929613,5,4,81057,5,2,4,524
929617,385,4,11396,1,2,1,121
929618,490,1,1499,1,1,1,111
929632,72,10,198341,3,4,5,345
929650,34,9,121091,4,4,4,444
929671,10,19,125591,5,5,4,554
929672,1,8,145692,5,4,5,545
929680,39,6,137494,4,3,5,435
929685,40,20,202430,4,5,5,455
929702,130,2,40998,2,1,2,212
929706,73,1,249,3,1,1,311
929732,370,2,5348,1,1,1,111
929755,367,1,199,1,1,1,111
929780,75,8,152863,3,4,5,345
929799,120,9,74101,2,4,3,243
929807,114,3,40497,2,1,2,212
929837,139,2,1698,2,1,1,211
929859,13,7,14193,5,3,1,531
929887,127,6,7574,2,3,1,231
929893,479,1,9999,1,1,1,111
929912,711,1,29999,1,1,2,112
929947,722,1,399,1,1,1,111
929954,0,8,130792,5,4,5,545
929960,124,5,36295,2,2,2,222
929961,499,2,3898,1,1,1,111
929966,118,5,38395,2,2,2,222
929970,106,8,23792,2,4,2,242
929972,39,24,183587,4,5,5,455
929984,553,2,2098,1,1,1,111
929995,73,8,103592,3,4,4,344
929997,17,28,286788,5,5,5,555
930000,20,8,65542,4,4,3,443
930008,3,11,139089,5,4,5,545
930019,20,33,330968,4,5,5,455
930025,180,7,39193,2,3,2,232
930037,55,7,33123,3,3,2,332
930041,351,5,75245,1,2,4,124
930044,250,6,15994,1,3,2,132
930070,97,3,23127,2,1,2,212
930077,280,4,67096,1,2,3,123
930081,72,6,30060,3,3,2,332
930095,147,8,67392,2,4,3,243
930100,39,8,51592,4,4,3,443
930110,9,10,30240,5,4,2,542
930132,472,2,45598,1,1,3,113
930153,44,10,119161,4,4,4,444
930158,65,2,31998,3,1,2,312
930166,74,8,31642,3,4,2,342
930171,20,10,168590,4,4,5,445
930173,9,21,154759,5,5,5,555
930175,1,8,48442,5,4,3,543
930181,55,8,57542,3,4,3,343
930182,1,21,191979,5,5,5,555
930198,0,9,124371,5,4,4,544
930226,4,17,166054,5,5,5,555
930235,38,9,109791,4,4,4,444
930238,21,15,133042,4,5,5,455
930248,82,13,150687,3,5,5,355
930258,174,3,30697,2,1,2,212
930296,3,7,97793,5,3,4,534
930311,61,22,154378,3,5,5,355
930313,37,21,293510,4,5,5,455
930319,32,9,109691,4,4,4,444
930334,616,2,25998,1,1,2,112
930354,66,9,136791,3,4,5,345
930365,222,2,2798,1,1,1,111
930366,86,7,45093,3,3,3,333
930375,25,40,321460,4,5,5,455
930378,54,7,84293,3,3,4,334
930422,18,10,128490,5,4,4,544
930425,701,1,9999,1,1,1,111
930434,40,2,1698,4,1,1,411
930447,32,1,999,4,1,1,411
930483,14,8,152542,5,4,5,545
930485,113,7,43593,2,3,3,233
930516,74,6,7745,3,3,1,331
930550,98,6,26944,2,3,2,232
930563,112,8,56642,2,4,3,243
930571,1,30,287001,5,5,5,555
930600,102,2,7498,2,1,1,211
930618,235,1,199,1,1,1,111
930630,3,9,72291,5,4,3,543
930637,116,5,18195,2,2,2,222
930650,39,18,147942,4,5,5,455
930682,41,8,19092,4,4,2,442
930684,8,10,129590,5,4,5,545
930698,36,12,130188,4,5,5,455
930699,141,4,23796,2,2,2,222
930725,8,12,82088,5,5,4,554
930731,256,2,3398,1,1,1,111
930733,22,8,66942,4,4,3,443
930741,330,4,31996,1,2,2,122
930750,215,9,63257,1,4,3,143
930752,318,2,5998,1,1,1,111
930760,17,8,81192,5,4,4,544
930762,147,1,3499,2,1,1,211
930768,9,21,327085,5,5,5,555
930771,35,7,81293,4,3,4,434
930773,170,9,37591,2,4,2,242
930794,148,4,52796,2,2,3,223
930802,46,9,114642,4,4,4,444
930816,286,16,214394,1,5,5,155
930823,27,4,59096,4,2,3,423
930841,99,3,5897,2,1,1,211
930849,209,1,399,1,1,1,111
930875,273,3,60797,1,1,3,113
930879,16,10,133390,5,4,5,545
930882,15,9,39891,5,4,2,542
930896,0,4,57796,5,2,3,523
930916,682,1,39999,1,1,2,112
930939,329,6,106494,1,3,4,134
930947,161,3,24297,2,1,2,212
930966,44,30,311021,4,5,5,455
930967,24,15,183085,4,5,5,455
930980,45,7,31393,4,3,2,432
930982,155,9,31191,2,4,2,242
931000,5,8,95792,5,4,4,544
931001,21,25,156466,4,5,5,455
931006,16,7,53493,5,3,3,533
931018,77,8,103202,3,4,4,344
931047,606,1,1999,1,1,1,111
931055,28,8,32592,4,4,2,442
931070,67,10,98690,3,4,4,344
931081,71,15,212256,3,5,5,355
931096,25,7,77744,4,3,4,434
931101,71,18,129782,3,5,5,355
931104,44,8,60992,4,4,3,443
931108,57,9,105291,3,4,4,344
931111,101,10,13690,2,4,1,241
931126,171,2,3498,2,1,1,211
931128,416,4,9896,1,2,1,121
931132,18,8,104492,5,4,4,544
931143,88,7,69993,3,3,3,333
931145,99,8,28392,2,4,2,242
931163,76,3,27897,3,1,2,312
931179,5,5,53995,5,2,3,523
931198,28,9,60341,4,4,3,443
931209,49,3,142997,3,1,5,315
931253,50,7,36293,3,3,2,332
931268,407,1,14999,1,1,1,111
931274,259,6,88144,1,3,4,134
931277,61,24,224626,3,5,5,355
931285,23,7,37293,4,3,2,432
931293,306,2,4498,1,1,1,111
931295,76,2,4798,3,1,1,311
931314,157,3,3097,2,1,1,211
931318,52,10,39777,3,4,2,342
931321,116,8,58792,2,4,3,243
931331,82,1,1299,3,1,1,311
931347,179,8,51592,2,4,3,243
931356,61,6,79994,3,3,4,334
931359,14,8,117692,5,4,4,544
931367,200,2,2998,1,1,1,111
931369,167,3,102997,2,1,4,214
931378,295,2,504,1,1,1,111
931390,49,7,11844,3,3,1,331
931400,69,25,259625,3,5,5,355
931401,16,9,74091,5,4,3,543
931408,23,3,43397,4,1,3,413
931409,125,2,25398,2,1,2,212
931417,42,5,85295,4,2,4,424
931500,126,6,45094,2,3,3,233
931514,305,1,2499,1,1,1,111
931523,330,4,110446,1,2,4,124
931527,134,3,15797,2,1,2,212
931533,139,4,8172,2,2,1,221
931594,5,8,80648,5,4,4,544
931600,53,3,11497,3,1,1,311
931604,145,8,131842,2,4,5,245
